,hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,age,country,gender,marital,parenthood
812,75007,3377,3m,Last week I ran the furthest and fastest I've ever run ,Last week I ran the furthest and fastest I've ever run ,True,1,,exercise,34.0,USA,f,married,y
813,75593,233,3m,I exercised using a treadmill which I have been neglecting in recent months.,I exercised using a treadmill which I have been neglecting in recent months.,True,1,,exercise,26.0,USA,m,single,n
814,75705,128,3m,I went on a great hike and got a good sweat in.,I went on a great hike and got a good sweat in.,True,1,,exercise,25,USA,f,single,n
815,76247,314,3m,Getting to work on rehabbing a workout injury.,Getting to work on rehabbing a workout injury.,True,1,,exercise,33,USA,m,married,n
816,114917,314,24h,Settings a new personal best for push-ups.,Settings a new personal best for push-ups.,True,1,,exercise,33,USA,m,married,n
817,76292,742,3m,I had a great workout that got me in a great mood today.,I had a great workout that got me in a great mood today.,True,1,,exercise,25,USA,m,single,n
818,80489,742,3m,I went to the gym consistently for the first time in awhile this past weekend. I always enjoy going to the gym.,I went to the gym consistently for the first time in awhile this past weekend. I always enjoy going to the gym.,True,2,,exercise,25,USA,m,single,n
819,98690,742,3m,I finally went to the gym again for the first time in over a week.,I finally went to the gym again for the first time in over a week.,True,1,,exercise,25,USA,m,single,n
820,113764,742,24h,"I did not go to the gym yesterday, instead I stayed home and caught up with everything around the apartment which was nice","I did not go to the gym yesterday, instead I stayed home and caught up with everything around the apartment which was nice",True,1,,exercise,25,USA,m,single,n
821,122445,742,24h,I went to the gym and had a great workout. I am switching it up and it feels great.,I went to the gym and had a great workout. I am switching it up and it feels great.,True,2,,exercise,25,USA,m,single,n
822,76452,867,3m,"I had a great workout, better than most, and it felt productive.","I had a great workout, better than most, and it felt productive.",True,1,,exercise,28,USA,m,single,n
823,102121,867,3m,Had a great productive workout that energized me for the rest of the day.,Had a great productive workout that energized me for the rest of the day.,True,1,,exercise,28,USA,m,single,n
824,76932,5530,3m,An attractive girl smiled at me in the gym. ,An attractive girl smiled at me in the gym. ,True,1,,exercise,26.0,USA,m,single,n
825,77352,1548,3m,I took a 5 mile walk after eating and the adrenaline rush was amazing.,I took a 5 mile walk after eating and the adrenaline rush was amazing.,True,1,exercise,exercise,30.0,USA,m,single,n
826,99288,1548,3m,I took a run around the block for exercise.,I took a run around the block for exercise.,True,1,,exercise,30.0,USA,m,single,n
827,77390,1474,3m,I reached a designated weight I was trying to get to in the gym,I reached a designated weight I was trying to get to in the gym,True,1,,exercise,23.0,USA,m,single,n
828,113427,1474,24h,I had a good workout at my gym,I had a good workout at my gym,True,1,exercise,exercise,23.0,USA,m,single,n
829,124415,1474,24h,Going to the gym and having a good workout,Going to the gym and having a good workout,True,1,,exercise,23.0,USA,m,single,n
830,77394,109,3m,I had a great workout!,I had a great workout!,True,1,,exercise,65,USA,m,married,y
831,77468,2153,3m,Running 7 minute mile which I have tried for 3 months have made me accomplished and thrilled that my body could push the capacity to achieve more than my mind could have,Running 7 minute mile which I have tried for 3 months have made me accomplished and thrilled that my body could push the capacity to achieve more than my mind could have,True,1,,exercise,30,USA,m,single,n
832,77489,1585,3m,Had a great day sparring with friends at the gym yesterday; excited for the rest of the week!,Had a great day sparring with friends at the gym yesterday; excited for the rest of the week!,True,1,,exercise,28,USA,m,single,n
833,77928,927,3m,Last week I went to work out and I stayed a extra 20 minutes and ran on the treadmill some more!,Last week I went to work out and I stayed a extra 20 minutes and ran on the treadmill some more!,True,1,,exercise,34,USA,m,married,y
834,78032,2624,3m,"Yesterday I ran 6 miles during my lunch. I didn't think I was going to run that much. I intended to run 3 miles but I had so much energy,I just keep going until I got tired.","Yesterday I ran 6 miles during my lunch. I didn't think I was going to run that much. I intended to run 3 miles but I had so much energy,I just keep going until I got tired.",True,3,,exercise,28.0,USA,m,married,y
835,99411,2624,3m,Last week I ran a 10k in under 45 minutes. That was the fastest I have ever ran a10k. All my training is paying off,Last week I ran a 10k in under 45 minutes. That was the fastest I have ever ran a10k. All my training is paying off,True,3,exercise,exercise,28.0,USA,m,married,y
836,78310,3499,3m,I lifted more weight than I ever have before at the gym.,I lifted more weight than I ever have before at the gym.,True,1,,exercise,25.0,USA,m,single,n
837,78335,2364,3m,Going to the gym for the first time in months.,Going to the gym for the first time in months.,True,1,,exercise,21.0,USA,m,single,n
838,78413,1207,3m,I went on a long walk of over an hour and felt energized.,I went on a long walk of over an hour and felt energized.,True,1,,exercise,56,USA,f,divorced,y
839,78700,1674,3m,I started running again after a really bad personal injury.,I started running again after a really bad personal injury.,True,1,,exercise,31.0,USA,f,single,n
840,78839,6490,3m,Finding a 20 dollar bill in the parking lot of the gym made me happy. ,Finding a 20 dollar bill in the parking lot of the gym made me happy. ,True,1,,exercise,28.0,USA,m,single,n
841,78856,400,3m,Riding a bike.,Riding a bike.,True,1,exercise,exercise,26,IND,m,single,n
842,81149,400,3m,Riding a sports bike.,Riding a sports bike.,True,1,,exercise,26,IND,m,single,n
843,78964,1655,3m,going to the gym,going to the gym,True,1,,exercise,19,USA,m,single,n
844,79176,1838,3m,I got to workout without having to worry about working at the same time.,I got to workout without having to worry about working at the same time.,True,1,exercise,exercise,25,USA,m,single,y
845,79212,8525,3m,I went for a 5 miles walk on a sunny day,I went for a 5 miles walk on a sunny day,True,1,,exercise,54.0,USA,f,married,y
846,79569,1247,3m,I completed a 2 mile run in less than 15 minutes.,I completed a 2 mile run in less than 15 minutes.,True,1,exercise,exercise,34.0,USA,m,married,y
847,90454,1247,3m,Running on the beach and watching the ocean. Such an uplifting experience.,Running on the beach and watching the ocean. Such an uplifting experience.,True,2,exercise,exercise,34.0,USA,m,married,y
848,79787,333,3m,Playing pickup volleyball.,Playing pickup volleyball.,True,1,,exercise,27.0,USA,m,single,n
849,95297,333,3m,Going for a run on a nice day.,Going for a run on a nice day.,True,1,,exercise,27.0,USA,m,single,n
850,79893,127,3m,Went on a nice long run in the rain today. Felt really energized.,Went on a nice long run in the rain today. Felt really energized.,True,2,,exercise,21,USA,m,single,n
851,80497,410,3m,I ate something healthy and worked out,I ate something healthy and worked out,True,1,,exercise,29,USA,f,single,n
852,80732,1576,3m,I was able to go to the gym and start working out again. ,I was able to go to the gym and start working out again. ,True,1,,exercise,20.0,USA,m,single,n
853,106919,1576,3m,I started going to the gym and gained 4 pounds after the first week. ,I started going to the gym and gained 4 pounds after the first week. ,True,1,,exercise,20.0,USA,m,single,n
854,81035,2766,3m,In the past three months I started going to a local gym and recognized changes in my physique. ,In the past three months I started going to a local gym and recognized changes in my physique. ,True,1,,exercise,29.0,USA,m,single,n
855,114882,2766,24h,Finding an awesome new song to workout to was just what I needed and excited me about my next gym visit.,Finding an awesome new song to workout to was just what I needed and excited me about my next gym visit.,True,1,,exercise,29.0,USA,m,single,n
856,81120,1567,3m,I started High Intensity Interval Training and I completed a 30 minute workout. I felt amazing afterwards.,I started High Intensity Interval Training and I completed a 30 minute workout. I felt amazing afterwards.,True,2,,exercise,25.0,USA,m,married,n
857,90877,1567,3m,I've managed to consistently do cardio workouts every other day.,I've managed to consistently do cardio workouts every other day.,True,1,exercise,exercise,25.0,USA,m,married,n
858,81906,1412,3m,I started eating healthy again and working out more to get in shape!,I started eating healthy again and working out more to get in shape!,True,1,exercise,exercise,24,USA,m,single,n
859,82121,206,3m,I started doing yoga on a regular basis.,I started doing yoga on a regular basis.,True,1,,exercise,28,DNK,f,married,n
860,82316,133,3m,I ran a mile under nine minutes for the first time in 10 years,I ran a mile under nine minutes for the first time in 10 years,True,1,,exercise,40,USA,m,single,n
861,82539,1406,3m,I began a workout routine.,I began a workout routine.,True,1,,exercise,26.0,USA,m,single,n
862,82631,60,3m,I ran the fastest 2 miles that I have in a long time and am getting in better shape.,I ran the fastest 2 miles that I have in a long time and am getting in better shape.,True,1,,exercise,29,USA,m,single,n
863,92489,60,3m,I went for a really good run and the weather was perfect out.,I went for a really good run and the weather was perfect out.,True,1,,exercise,29,USA,m,single,n
864,108958,60,3m,I ran a mile faster today than I ever have and keeping improving my time to make it quicker.,I ran a mile faster today than I ever have and keeping improving my time to make it quicker.,True,1,,exercise,29,USA,m,single,n
